ProjectID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectStartYear,ProjectEndYear,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages,OutputType_Clean,Data Source,TitleLen,JournalArticle,YearsSinceStart,RDC_Atlanta,RDC_Austin,RDC_Baruch,RDC_Berkeley,RDC_Boston,RDC_CMU,RDC_Chicago,RDC_Colorado,RDC_Cornell,RDC_Dallas,RDC_Fed Board,RDC_Florida,RDC_Georgetown,RDC_Irvine,RDC_Kansas City,RDC_Kentucky,RDC_Maryland,RDC_Michigan,RDC_Minnesota,RDC_Missouri,RDC_NCRN,RDC_Nebraska,RDC_Penn State,RDC_Philadelphia,RDC_Seattle,RDC_Stanford,RDC_Texas,RDC_Triangle,RDC_UCLA,RDC_UIUC,RDC_USC,RDC_Utah,RDC_Washington,RDC_Wisconsin,RDC_Yale,Economics_Labor
2383.0,Active,Longitudinal Career Paths of Interdisciplinary Graduate Students,Cornell,2021.0,,Kevin Kniffin,Accounting for Demographic and Salary Changes among Business School Faculty,"Kniffin, Kevin M.; Hanks, Andrew. 2020. ""Accounting for Demographic and Salary Changes among Business School Faculty"". Academy of Management Proceedings, 2020(1), pp. 21357-21357. . https://doi.org/https://doi.org/10.5465/ambpp.2020.21357abstract",article,published,Academy of Management Proceedings,2020.0,7,2020.0,1,21357-21357,Journal Article Publication,New,75.0,1,-1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2383.0,Active,Longitudinal Career Paths of Interdisciplinary Graduate Students,Cornell,2021.0,,Kevin Kniffin,Influence of Relative Age Effects upon Earning the PhD,"Kniffin, Kevin M.; Hanks, Andrew. 2013. ""Influence of Relative Age Effects upon Earning the PhD"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2305431",article,published,SSRN Electronic Journal,2013.0,1,,,,Journal Article Publication,New,54.0,1,-8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
907.0,Completed,Housing Recovery in New Orleans: A Multi-Level Approach to Vulnerability and Resilience (AHS Small Grants Project),Chicago,2011.0,2012.0,Lisa K Bates,Leveraging Every Door Direct Mail for remote recruitment of a rural Appalachian study Sample: Response rate and representativeness,"Al-Muhanna, Khawlah S.; Garrity, Katharine; Plakias, Zoë; Hanks, Andrew; Guerra, Kathleen Krzyzanowski; Garner, Jennifer. 2023. ""Leveraging Every Door Direct Mail for remote recruitment of a rural Appalachian study Sample: Response rate and representativeness"". Preventive Medicine Reports, 32, pp. 102121-102121. . https://doi.org/https://doi.org/10.1016/j.pmedr.2023.102121",article,published,Preventive Medicine Reports,2023.0,1,32.0,,102121-102121,Journal Article Publication,New,130.0,1,12.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
509.0,Completed,The Impact of Difference in Enumeration Procedures and Changes in Complex Survey Questions:  Census/ACS Disability Questions,Cornell,2006.0,2009.0,Andrew J Houtenville,"Use of Statistics From National Data Sources to Inform Rehabilitation Program Planning, Evaluation, and Advocacy","Bruyère, Susanne M; Houtenville, Andrew J.. 2006. ""Use of Statistics From National Data Sources to Inform Rehabilitation Program Planning, Evaluation, and Advocacy"". Rehabilitation Counseling Bulletin, 50(1), pp. 46-58. . https://doi.org/https://doi.org/10.1177/00343552060500010601",article,published,Rehabilitation Counseling Bulletin,2006.0,10,50.0,1,46-58,Journal Article Publication,New,112.0,1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
509.0,Completed,The Impact of Difference in Enumeration Procedures and Changes in Complex Survey Questions:  Census/ACS Disability Questions,Cornell,2006.0,2009.0,Andrew J Houtenville,Complex Survey Questions and the Impact of Enumeration Procedures: Census/American Community Survey Disability Questions,"Houtenville, Andrew J.; Erickson, William; Bjelland, Melissa. 2009. ""Complex Survey Questions and the Impact of Enumeration Procedures: Census/American Community Survey Disability Questions"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.1444534",article,published,SSRN Electronic Journal,2009.0,1,,,,Journal Article Publication,New,120.0,1,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
3081.0,Active,Leveraging novel data linkages to predict mortality trends within the US population,Boston,2024.0,,Andrew Stokes,Capturing the Elusive Working-Age Population With Disabilities,"Burkhauser, Richard V.; Houtenville, Andrew J.; Tennant, Jennifer. 2012. ""Capturing the Elusive Working-Age Population With Disabilities"". Journal of Disability Policy Studies, 24(4), pp. 195-205. . https://doi.org/https://doi.org/10.1177/1044207312446226",article,published,Journal of Disability Policy Studies,2012.0,6,24.0,4,195-205,Journal Article Publication,New,62.0,1,-12.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1284.0,Completed,"The Long-Run Determinants of Social, Demographic, and Economic Characteristics and Processes",Michigan,2015.0,2020.0,Martha J Bailey,"Estimates of prevalence, demographic characteristics and social factors among people with disabilities in the USA: a cross-survey comparison","Lauer, Eric A.; Houtenville, Andrew J.. 2018. ""Estimates of prevalence, demographic characteristics and social factors among people with disabilities in the USA: a cross-survey comparison"". BMJ Open, 8(2), pp. e017828-e017828. . https://doi.org/https://doi.org/10.1136/bmjopen-2017-017828",article,published,BMJ Open,2018.0,2,8.0,2,e017828-e017828,Journal Article Publication,New,140.0,1,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
509.0,Completed,The Impact of Difference in Enumeration Procedures and Changes in Complex Survey Questions:  Census/ACS Disability Questions,Cornell,2006.0,2009.0,Andrew J Houtenville,"Using Sensory, Functional, and Activity Limitation Data to Estimate Employment Outcomes for Working-Age Persons With Disabilities in the United States","Brucker, Debra L.; Houtenville, Andrew J.; Lauer, Eric A.. 2015. ""Using Sensory, Functional, and Activity Limitation Data to Estimate Employment Outcomes for Working-Age Persons With Disabilities in the United States"". Journal of Disability Policy Studies, 27(3), pp. 131-137. . https://doi.org/https://doi.org/10.1177/1044207315578949",article,published,Journal of Disability Policy Studies,2015.0,4,27.0,3,131-137,Journal Article Publication,New,150.0,1,9.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1674.0,Completed,"Investigating the Influence of Urbanicity on Employment, Commuting & Wage Earnings among People with Disabilities",Chicago,2016.0,2018.0,Sandy Wong,Usefulness of Internet Surveys to Identify People with Disabilities: A Cautionary Tale,"Houtenville, Andrew J.; Phillips, Kimberly G.; Sundar, Vidya. 2021. ""Usefulness of Internet Surveys to Identify People with Disabilities: A Cautionary Tale"". Journal of Survey Statistics and Methodology, 9(2), pp. 285-308. . https://doi.org/https://doi.org/10.1093/jssam/smaa045",article,published,Journal of Survey Statistics and Methodology,2021.0,1,9.0,2,285-308,Journal Article Publication,New,86.0,1,5.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2585.0,Active,New Insights into U.S. Food Manufacturing Productivity: Implications for Employment and Firm Performance,Boston,2023.0,,Rigoberto Lopez,Insights from Machine Learning for Evaluating Production Function Estimators on Manufacturing Survey Data,"Arreola, Jose; Yagi, Daisuke; Johnson, Andrew L.. 2016. ""Insights from Machine Learning for Evaluating Production Function Estimators on Manufacturing Survey Data"". arXiv (Cornell University), , pp. . . https://doi.org/https://doi.org/10.48550/arxiv.1604.04687",preprint,published,arXiv (Cornell University),2016.0,1,,,,Journal Article Publication,New,105.0,1,-7.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1362.0,Completed,Employment Responses to Federal and State Changes in Access to Private and Public Health Insurance,Minnesota,2015.0,2019.0,Jean M Abraham,Place‐based subsidies and employment growth in rural America: Evidence from the broadband initiatives programme,"Rupasingha, Anil; Pender, John; Williams, Ryan; Goldstein, Joshua; Nair, Devika. 2023. ""Place‐based subsidies and employment growth in rural America: Evidence from the broadband initiatives programme"". Papers of the Regional Science Association, 102(4), pp. 677-709. . https://doi.org/https://doi.org/10.1111/pirs.12740",article,published,Papers of the Regional Science Association,2023.0,6,102.0,4,677-709,Journal Article Publication,New,111.0,1,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1583.0,Active,Evaluating the Quality of the SIPP-EHC Field Tests Using Administrative Records and Paradata,NCRN,2016.0,,Robert Belli,Establishing Infrastructure for the Use of Big Data to Understand Total Survey Error,"West, Brady T.; Kirchner, Antje; Hochfellner, Daniela; Bender, Stefan; Nichols, Elizabeth; Mulry, Mary H.; Childs, Jennifer Hunter; Holmberg, Anders; Bycroft, Christine; Benson, Grant; Hubbard, F. Patrick. 2017. ""Establishing Infrastructure for the Use of Big Data to Understand Total Survey Error"". No Source, , pp. 457-485. . https://doi.org/https://doi.org/10.1002/9781119041702.ch21",other,published,,2017.0,1,,,457-485,Other Publication,New,84.0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
755.0,Completed,Synthetic Data Generation for Small Area Estimation,Michigan,2009.0,2012.0,Trivellore E Raghunathan,Small-area estimates from consumer trace data,"Acolin, Arthur; Decter-Frain, Ari; Hall, Matt. 2022. ""Small-area estimates from consumer trace data"". Demographic Research, 47, pp. 843-882. . https://doi.org/https://doi.org/10.4054/demres.2022.47.27",article,published,Demographic Research,2022.0,12,47.0,,843-882,Journal Article Publication,New,45.0,1,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2175.0,Completed,"Evicted America: National Study of Eviction Prevalence, Causes, and Consequences",Baruch,2019.0,2022.0,Ashley Gromis,In utero exposure to threat of evictions and preterm birth: Evidence from the United States,"Khadka, Aayush; Fink, Günther; Gromis, Ashley; McConnell, Margaret. 2020. ""In utero exposure to threat of evictions and preterm birth: Evidence from the United States"". Health Services Research, 55(S2), pp. 823-832. . https://doi.org/https://doi.org/10.1111/1475-6773.13551",article,published,Health Services Research,2020.0,9,55.0,S2,823-832,Journal Article Publication,New,91.0,1,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2970.0,Active,County level estimates of childhood obesity using the 2020 and 2021 National Survey of Children's Health,Atlanta,2023.0,,Latetia V Moore Freeman,Parental Perception of Flourishing in School-Aged Children: 2011–2012 National Survey of Children's Health,"Kandasamy, Veni; Hirai, Ashley H.; Ghandour, Reem M.; Kogan, Michael D.. 2018. ""Parental Perception of Flourishing in School-Aged Children: 2011–2012 National Survey of Children's Health"". Journal of Developmental & Behavioral Pediatrics, 39(6), pp. 497-507. . https://doi.org/https://doi.org/10.1097/dbp.0000000000000559",article,published,Journal of Developmental & Behavioral Pediatrics,2018.0,3,39.0,6,497-507,Journal Article Publication,New,106.0,1,-5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2817.0,Active,Sub-State Analysis of National Survey of Children's Health (NSCH) Oversamples for State and Local Public Health Planning & Assessment,Colorado,2023.0,,Ashley H Hirai,Prevalence and Variation of Developmental Screening and Surveillance in Early Childhood,"Hirai, Ashley H.; Kogan, Michael D.; Kandasamy, Veni; Reuland, Colleen; Bethell, Christina. 2018. ""Prevalence and Variation of Developmental Screening and Surveillance in Early Childhood"". JAMA Pediatrics, 172(9), pp. 857-857. . https://doi.org/https://doi.org/10.1001/jamapediatrics.2018.1524",article,published,JAMA Pediatrics,2018.0,7,172.0,9,857-857,Journal Article Publication,New,87.0,1,-5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1057.0,Completed,"Dynamics of Employment, Trade and Investment  at Multinational Firms",Michigan,2014.0,2019.0,Kyle L Handley,State and Local Government Expenditures and Infant Mortality,"Sowmyan, Shivani J.; Hirai, Ashley H.; Kaufman, Jay S.. 2024. ""State and Local Government Expenditures and Infant Mortality"". PEDIATRICS, 154(6), pp. . . https://doi.org/https://doi.org/10.1542/peds.2023-063571",article,published,PEDIATRICS,2024.0,11,154.0,6,,Journal Article Publication,New,60.0,1,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1273.0,Completed,Bargaining power in firm-to-firm relationships,Baruch,2014.0,2017.0,Sebastian Heise,Determining Gentrification’s Relationship to Birth Outcomes in Metropolitan California,"Beck, Audrey N.; Thomas, Kyla; Finch, Brian Karl; Gibbons, Joseph. 2022. ""Determining Gentrification’s Relationship to Birth Outcomes in Metropolitan California"". Housing Policy Debate, 33(1), pp. 107-128. . https://doi.org/https://doi.org/10.1080/10511482.2022.2125334",article,published,Housing Policy Debate,2022.0,10,33.0,1,107-128,Journal Article Publication,New,86.0,1,8.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
